blockNumber,data
14511669,10000.0
14511673,103.33900554
14511695,399.0
14511696,10.0
14511707,10066.74736282043
14511707,10066.74736282043
14511707,2973.64851
14511714,46548.995
14511718,29928.54701814
14511724,904.0
14511724,10000.0
14511729,2518086.76535367
14511731,3979.84
14511737,904.0
14511748,404.487256
14511752,5983.945495386811
14511752,5987.967029504677
14511754,4463.54584828
14511763,4995.0
14511766,200.0
14511766,200.0
14511768,5987.967029
14511769,29928.54701814
14511781,7042.389978580216
14511781,7042.389978580216
14511781,1712.00717
14511783,3000.0
14511794,2973.64851
14511795,8783.254265
14511800,21162.58656715502
14511805,1495.0
14511805,1481.91875
14511805,13.08125
14511811,21162.586567
14511813,363248.059613
14511817,29928.54701814
14511844,4649.87785215
14511854,29928.54701814
14511856,4649.87785215
14511859,4995.000000118929
14511859,4966.411073934478
14511859,4966.411073934478
14511869,14154.435971150651
14511869,14154.435971150651
14511869,3436.94698
14511869,0.0
14511874,10000.0
14511883,90.8908008
14511884,414.0
14511906,498.64
14511911,199941.60034578294
14511911,113278.9222234951
14511931,9954.888261262566
14511931,498.64
14511941,29928.54701814
14511954,4.0
14511954,339124.8346390158
14511961,16.49175412
14511971,2860.0
14511972,16.491754
14512021,100000.0
14512023,52983.93435925543
14512028,7928.19606051416
14512028,7928.19606051416
14512028,2861.99753
14512036,52983.93436
14512038,2861.99753
14512047,214.3027803247382
14512047,214.3027803247382
14512047,96.12205
14512052,559.873253
14512062,0.0
14512063,96.12205
14512064,500.0
14512065,29928.54701814
14512076,20.0
14512078,239124.84436262
14512082,202.1159297586268
14512086,202.115929
14512092,1499.499
14512095,1499.499
14512095,1499.499
14512098,16340.117474576062
14512098,48405.73772
14512107,1138.86
14512108,13989.90228049813
14512108,13989.90228049813
14512108,8859.22079
14512120,10.0
14512121,237.85618332271298
14512123,4995.0
14512130,99.89011
14512130,1138.86
14512131,147.96186082
14512135,5094.0
14512143,1138.86
14512147,47411.310942
14512160,46567.380933
14512164,199941.600346
14512166,860.6022949490135
14512166,860.6022949490135
14512174,860.602294
14512191,32824.35535832576
14512191,32824.35535832576
14512194,32824.35535832576
14512204,184.96320858
14512212,184.963209
14512217,520076.17564352375
14512217,520076.17564352375
14512225,206529.73083808037
14512225,206529.73083808037
14512225,72768.69594
14512232,134943.34726533885
14512233,68.0
14512238,2724.692685359969
14512246,100.0
14512246,100.0
14512249,48405.73772
14512270,430914.3420096231
14512270,86.110587
14512284,22.932253
14512289,104895.0
14512289,9097.076973
14512289,15000.0
14512292,15000.0
14512297,104895.0
14512310,610.0
14512314,1355.7641322385182
14512314,11.862936157087034
14512314,1343.9011960814312
14512339,79973.0
14512349,9752.95239909239
14512354,9752.952399
14512359,29247.4403557
14512362,3992.8659753658876
14512366,274.86256872
14512366,3992.865976
14512368,13411.247473932875
14512369,1992.294296606038
14512372,13411.247473932875
14512374,1350.0
14512377,274.0
14512379,1992.294296
14512380,1558.0112189287047
14512386,610.0
14512390,499.0
14512390,3.65369895
14512391,30316.055993939437
14512391,30316.055993939437
14512404,29204.4029247
14512404,6405.071521
14512404,12099.470533739519
14512409,29205.4029247
14512421,305.48347
14512422,1558.011219
14512424,2000.0
14512437,2517.2252794434594
14512442,274.0
14512446,100.0
14512452,24528.394382118277
14512455,274.0
14512459,97.19840478
14512460,9954.826679060989
14512465,24528.394382
14512469,51329.631544690536
14512471,1999.998
14512472,97.19840478
14512474,12099.470533
14512475,59000.0
14512476,12287.7
14512476,23293.056817
14512482,59000.0
14512483,1999.998
14512485,4.0
14512499,9996.739484053915
14512506,20.0
14512515,855.0
14512517,49.0
14512518,33289.79630049442
14512521,9960.501061
14512523,37.0
14512528,37.0
14512531,49.0
14512534,29205.3829247
14512536,12287.700000528532
14512536,12287.700000528532
14512536,859.0
14512544,610.0
14512544,1285.0
14512544,9960.501061
14512556,50021.09676102352
14512556,50021.09676102352
14512566,179.0
14512567,1002.0
14512567,16057.105750034783
14512571,1.0002907815939257
14512574,100.0
14512576,999.0
14512577,7492.5
14512583,45.80693
14512583,4950.21251507402
14512590,999.0000001021124
14512591,99.92942020025681
14512592,6558.508065437411
14512592,6558.508065437411
14512594,4951.212805
14512595,9.0
14512595,179.0
14512597,6886.24162838659
14512601,6766.3482902127125
14512607,1003.0
14512608,2817.5235378
14512611,19.0
14512613,99.92942020025681
14512625,1003.0
14512627,2817.5235378
14512632,99.0
14512632,61875.120962534485
14512632,61875.120962534485
14512632,21106.60092
14512635,430.0
14512640,99.92942020025681
14512649,1898.1
14512649,6128.508066
14512656,99.92942020025681
14512656,10.0
14512661,319.0000009343128
14512669,11.04447776
14512670,1997.1
14512682,10664.51831
14512703,249.0
14512706,602941.5947
14512710,249.0
14512710,92030.59208650907
14512710,92030.59208650907
14512717,602941.5947
14512717,602941.5947
14512718,32917.05
14512723,18647.058751699085
14512729,11.044477
14512734,25000.0
14512739,7917.900000342905
14512752,50499.45
14512759,50499.45
14512765,99.0
14512774,19980.0
14512778,16987.860915777896
14512778,16987.860915777896
14512778,10751.46445
14512787,601.0
14512789,4.0
14512789,288.9427354109148
14512795,3.0
14512796,19980.0
14512797,11040.407185
14512805,28.0
14512808,16057.10575
14512809,32.0
14512810,4595.4
14512816,4595.4
14512816,5881.969782338239
14512816,99900.0
14512818,32.0
14512819,9.0
14512836,3496.5
14512842,398610.3843126341
14512842,398610.3843126341
14512842,106119.15699
14512843,3496.5
14512844,99900.0000000337
14512851,12705.006253208845
14512857,5076.238127599718
14512859,10.0
14512865,4995.0
14512865,99.0
14512867,0.0
14512869,4995.0
14512873,1634.0
14512874,5076.238127599718
14512880,7964.939715767427
14512880,106109.15699
14512888,1634.0
14512888,569.7120833
14512888,7964.939715
14512899,92.97347912311787
14512904,598042.7326544169
14512904,598042.7326544169
14512904,598042.7326544169
14512904,598042.7326544169
14512904,598042.7326544169
14512904,598042.7326544169
14512904,598042.7326544169
14512907,3480.830312887543
14512911,92.973479
14512914,7957.457683
14512914,11430.712265
14512921,7957.457683767426
14512921,2235.432560534494
14512924,1.0
14512925,2235.432560534494
14512935,4897.55122439
14512935,183.33900554
14512936,2235.432560534494
14512937,1.0
14512941,26.0
14512955,9.9950025
14512959,100150.749
14512961,5076.235408179328
14512965,100150.74900063591
14512981,100.74248423513619
14512982,5076.235408179328
14512988,3479.830312887543
14512989,3479.830312
14513010,0.5
14513011,12437.55
14513017,1.0
14513017,1071.23876417
14513017,12437.55
14513020,12210.927504570122
14513020,12210.8187409911
14513023,12635.258753129101
14513023,12635.258753129101
14513023,3101.3625
14513028,11430.712265682938
14513028,11368.107742150425
14513028,11368.107742150425
14513029,0.5
14513030,12210.818741
14513037,9990.0
14513038,999.0
14513038,134843.347265
14513039,5000.07247877795
14513053,0.5
14513058,1010.0
14513060,10009.98
14513066,494505.0
14513069,1071.238764
14513070,494505.0
14513072,9950.365780899827
14513072,43.21578872
14513080,1.0
14513082,0.5
14513083,4980.049153511879
14513083,10009.98
14513091,3040.14
14513091,17755.199853744383
14513091,17755.199853744383
14513091,5317.82759
14513094,9989.0
14513096,5294.7
14513100,20000.0
14513100,19968.84878726885
14513101,0.5
14513104,9999.0
14513104,9986.95413611407
14513111,2000.0
14513140,607627.630886
14513142,991.0569854387978
14513142,991.0569854387978
14513145,150000.0
14513146,0.5
14513152,32584.257264620046
14513152,32584.257264620046
14513152,7334.19594
14513152,607627.630886
14513152,607627.630886
14513153,0.0
14513163,40000.0
14513164,150000.0
14513165,40000.0
14513170,1000.0
14513177,899602.8341292577
14513193,374.05129107324086
14513202,43048.23680185902
14513203,4.57839271
14513203,16706.18770112385
14513212,43050.113859
14513215,7492.5
14513215,7474.858043523397
14513215,185.60894904914883
14513237,1000.00000093686
14513246,149.92503748
14513248,1000.0
14513267,382301.320454807
14513267,382301.320454807
14513267,63265.16431
14513269,899602.8341292577
14513271,0.5
14513277,4.2
14513282,64948.00633926648
14513282,64948.00633926648
14513291,41880.315823
14513298,599.13
14513302,41880.31582313313
14513303,39960.0
14513303,1040.235602507003
14513306,150000.0
14513307,64948.006339
14513310,1.0
14513323,10056.636207496957
14513323,39960.0
14513323,603.33
14513324,1000.0
14513329,918.6003226528712
14513336,0.5
14513336,249.0
14513336,19980.0
14513336,64183.764632
14513341,7498.765250234403
14513341,250.0
14513341,250.0
14513343,9990.0
14513344,19980.0
14513349,929.286872
14513350,0.5
14513352,14249.847332047266
14513352,7498.765250234403
14513353,19980.0
14513353,19805.175
14513353,174.825
14513355,9990.0
14513357,7498.76525
14513357,0.5
14513360,19980.0
14513360,14249.847332
14513367,13479.48
14513369,9.0
14513369,359.44857
14513375,9390.6
14513375,13479.48
14513386,9390.6
14513388,20000.0
14513388,20000.0
14513392,499.0
14513397,9390.6
14513414,180.0
14513414,149.92503748
14513436,90.0
14513440,8191.8
14513444,8191.8
14513451,499867.03183773655
14513451,499867.03183773655
14513461,100.0
14513467,113278.922224
14513471,51.602555
14513473,499867.031838
14513495,346.73617047032246
14513495,346.73617047032246
14513500,1.0
14513501,346.73617
14513503,9950.178745
14513508,109996.0
14513515,578.05489386
14513515,5025.865946947021
14513515,5025.865946947021
14513524,21117.634219
14513535,5000.0
14513544,18330.14217791105
14513544,9.5393640438154e-05
14513544,18330.14208251741
14513547,2062.9345328541153
14513548,3000.0
14513549,18330.142083
14513562,2062.9345328541153
14513570,359.32860284
14513573,2007.99
14513573,229.0
14513575,122136.03280402183
14513575,122136.03280402183
14513575,21314.94594
14513579,1862.8710510288468
14513579,1857.6348770882314
14513581,526.9709638901269
14513581,526.9709638901269
14513581,9.4653539336404e-05
14513589,2970.0
14513594,229.0
14513596,367.0
14513596,1318.8204507123257
14513598,578.054893
14513599,15640.189543636725
14513607,15640.189544
14513608,2970.0
14513609,999.0
14513609,1648.35
14513609,180.972235
14513609,1005.56
14513610,4833.841653
14513614,20.0
14513618,299.0
14513619,1180.818
14513625,4295.7
14513631,4295.7
14513631,4295.7
14513637,2000.3186031
14513637,1984.022751749527
14513639,927032.2964832946
14513639,927032.2964832946
14513639,264157.14014
14513642,963.0852890669278
14513643,28984.96305554896
14513645,407966.0256
14513652,963.085289
14513653,20831.15159723875
14513660,264.09341430822286
14513661,339124.844362
14513662,109996.0
14513663,3696.3
14513663,183.339005
14513665,1000.0
14513666,6752.2334
14513670,4995.0
14513676,272.93
14513684,3696.3000000947945
14513688,264.093414
14513698,21803.32434154489
14513698,21809.96800289517
14513699,20.0
14513708,16418.871433868993
14513714,27986.959671
14513724,21809.968003
14513734,19980.0
14513737,237.597535
14513737,1600.2002229770237
14513737,5058.929332980273
14513737,5058.929332980273
14513737,1316.34477
14513739,19980.0
14513746,200.0
14513749,1600.200222
14513753,1780.0
14513753,1725.49997682303
14513753,1725.49997682303
14513759,237.597535
14513769,891.924927560059
14513769,891.924927560059
14513770,1039.42
14513775,1039.42
14513779,3496.5
14513782,279.0
14513785,200.0
14513785,16418.871433
14513785,523857.800233568
14513785,523857.800233568
14513785,67523.07713
14513787,9.0
14513789,944.11122
14513791,5694.3
14513796,279.0
14513796,67523.07713
14513800,107.340654
14513800,38.64067966
14513805,108533.64060258454
14513805,108533.64060258454
14513805,23912.40426
14513810,15175.050630883741
14513810,15175.050630883741
14513810,3245.2212
14513810,177313.08258901603
14513817,27157.62546
14513822,14985.0
14513822,9977.24
14513832,14985.0
14513838,2997.0
14513840,891.924927
14513841,19975.005
14513841,100.0
14513842,2997.0
14513845,49.0
14513848,33466.5
14513850,14985.0
14513851,9977.24
14513855,49950.0
14513855,2037.000349
14513855,14985.0
14513855,14985.0
14513862,177213.082589
14513867,8018.0
14513868,107.340654
14513870,49950.0
14513870,2037.000349
14513875,749.0
14513885,8018.0
14513893,5.0
14513910,9.930905944559797
14513910,9.930905944559797
14513913,76280.8430445815
14513914,3996.0
14513919,602812.2138222056
14513919,602812.2138222056
14513919,602812.2138222056
14513919,602812.2138222056
14513919,602812.2138222056
14513919,602812.2138222056
14513919,602812.2138222056
14513920,3996.0
14513920,3996.0
14513921,6400.071521
14513924,603.33
14513933,24049.227022062954
14513938,4833.841653
14513938,24049.227022
14513940,168805.273356056
14513940,0.9991744985782571
14513943,309700.2985788947
14513944,5355.30030784948
14513946,168805.273356
14513949,76280.852134
14513959,9700.298578
14513959,5355.300307849486
14513960,997.797361
14513963,10.0
14513966,99963.88821548644
14513977,5714.28
14513977,749.0
14513982,300000.0
14513983,498.45022833094157
14513995,8839.353034916701
14513996,4052.204169
14513997,5763.28
14514002,139000.0
14514008,4062.204169
14514010,8021.0
14514020,8839.353034916701
14514026,24975.0
14514027,59.88924
14514037,24975.0000002018
14514037,26200.0
14514038,200785.0
14514040,109.0
14514046,200785.0
14514048,499.449402
14514054,109.0
14514060,5.0
14514062,0.0
14514069,33466.5
14514080,1216.062387511934
14514081,1000.0
14514081,26195.0
14514085,9489.491786699657
14514087,500.0
14514093,29928.547018
14514095,25226.748
14514095,500.0
14514095,1005.56
14514100,700000.299
14514103,1216.062387
14514107,700000.299
14514111,3306.69
14514111,3510.786372248335
14514117,9489.491787
14514130,3306.69
14514130,3277.476521343784
14514130,700000.299
14514142,3510.786372
14514148,25226.748
14514157,3011.985
14514157,370821.5635385389
14514157,433870.8676115878
14514158,22977.0
14514162,999.0
14514162,34.22562805380852
14514165,34.225628
14514168,10059.93
14514173,21809.917634438127
14514173,4858.734631290633
14514173,4858.734631290633
14514176,10301.443512
14514180,16346.528957
14514185,21809.917634
14514191,17345.528957732844
14514193,200785.0
14514217,18954.510047295094
14514228,152907.939
14514233,32577.137139543272
14514237,91889.17081943827
14514237,91889.17081943827
14514237,25988.53523
14514240,18954.510047
14514247,499.0
14514248,30703.77245946694
14514255,499.0
14514260,17752.23
14514260,21268.95
14514261,63280.909599
14514273,283920.47565903596
14514273,283920.47565903596
14514273,37926.46301
14514275,19975.0
14514275,19800.21875
14514275,174.78125
14514281,152908.93692024986
14514283,17752.23000047032
14514285,22977.0
14514285,22775.95125
14514285,201.04875
14514286,8839.353034916701
14514287,26199.0
14514298,3498.4594913051483
14514302,11418.57
14514302,26199.0
14514312,20129.85
14514312,11418.57
14514314,25988.53523
14514326,2158.00605354766
14514326,3450.0
14514330,20129.85
14514330,20129.85
14514331,4.0
14514333,12358.20586666
14514338,12358.20586666
14514341,2912.6079389966317
14514348,169.0
14514348,40839.070948
14514359,169.0
14514373,31831.633837484755
14514373,31831.633837484755
14514373,11759.35761
14514374,39.0
14514383,193220.87360608485
14514383,193220.87360608485
14514383,59076.08213
14514386,1490.0
14514389,1001397.6
14514389,11759.35761
14514390,59076.08213
14514394,1001397.6
14514394,6100.0
14514396,4304.691
14514399,9.0
14514407,325.19122828
14514408,144.95256978117845
14514408,6100.0
14514419,9.0
14514422,144.952569
14514428,2451.4046317
14514431,325.191228
14514432,49.0
14514441,2451.404631
14514444,32068.852467
14514444,25010.944371
14514452,4304.691
14514461,599.0
14514461,32117.85246727511
14514461,32117.85246727511
14514462,898.596517
14514464,25010.944371
14514467,1490.0
14514476,599.0
14514476,116.090695
14514487,5.0
14514492,51105.747518
14514496,51105.747518
14514499,242347.18062883845
14514508,19.0
14514508,25.714285
14514508,2998.50074963
14514521,190000.0
14514533,180.972235
14514538,140092.30663750018
14514542,48972.23625989095
14514544,140092.30663750018
14514547,5994.0
14514561,6000.0
14514569,4075.66
14514569,600.0
14514569,594.75
14514569,5.25
14514574,4031.5011286230306
14514576,109.0
14514587,91.67296191
14514588,86919.80345767684
14514588,86919.80345767684
14514593,154.959649
14514600,171.959649
14514602,964.23
14514607,4.0
14514636,4075.66
14514640,999.0
14514642,12.857142
14514644,969.23
14514653,68098.44566388527
14514659,113.0
14514665,68098.445664
14514678,9990.0
14514684,364957.846805
14514697,364957.846805
14514700,9990.0
14514701,364957.846805
14514702,19.0
14514704,19980.0
14514707,629.38705
14514715,9.0
14514715,10589.4
14514715,1731.176964183897
14514716,629.0
14514727,19495.485
14514727,2.99850075
14514729,1731.176964
14514735,9.0
14514735,17479.74572388605
14514736,1898.1
14514739,99344.13886350892
14514740,17479.745724
14514742,2457.47
14514744,99344.138863
14514752,299700.0
14514752,859.0
14514753,2.9985
14514760,2094421.58
14514760,19495.485
14514763,299700.0
14514763,299460.76773230196
14514763,299460.76773230196
14514763,4.55766331
14514765,23359.557293191057
14514772,4900.0
14514775,9.0
14514777,4900.0
14514795,711.0
14514795,583.0
14514795,19495.485
14514795,2094421.58
14514801,60328.37802013179
14514801,60328.37802013179
14514815,711.0
14514819,397.50000091907793
14514819,394.021875911036
14514819,3.478125008041932
14514820,404.169
14514832,6964.0
14514833,529.0
14514835,25000.0
14514835,24781.25
14514835,218.75
14514837,10650.296747219245
14514837,10650.296747219245
14514837,4412.15452
14514843,4.0
14514843,500.0
14514849,529.0
14514858,859.0
14514863,500.0
14514864,14267.92222128549
14514865,1250.0
14514865,148.2120209541032
14514866,764.26
14514871,139860.999
14514872,419.0
14514874,80518.62539696724
14514874,80518.6173451047
14514874,2.0
14514874,9.9950025
14514882,764.26
14514882,9.995003
14514890,419.0
14514896,224.0
14514899,202.0
14514902,40282.865
14514902,40282.865
14514908,713494684.864596
14514917,202.0
14514918,37962.0
14514919,75994.5602645152
14514919,75994.5526650486
14514919,713494684.864596
14514925,139861.0
14514925,139861.0
14514928,713494684.864596
14514931,89.7
14514931,2500.0
14514933,37962.0
14514934,0.0
14514946,404.169
14514947,77611.44748175597
14514947,77611.43972061122
14514951,6964.0
14514951,6964.0
14514952,13536.45
14514955,1998.0
14514956,665162149.0043505
14514956,665162149.0043505
14514956,665162149.0043505
14514956,665162149.0043505
14514959,474.37487581
14514965,474.374875
14514974,9990.0
14514975,469.815
14514976,15849.190518
14514977,9990.0
14514985,18352.629
14514987,23359.557293
14514989,18352.629
14514991,15849.190518
14514993,19980.0
14514993,1469.75401708
14514999,19980.0
14515007,113749.59508487834
14515007,113749.59508487834
14515016,1000.0
14515017,5000.0
14515017,113749.595084
14515020,19980.0
14515031,924.672293
14515031,2946.6423692440812
14515031,2946.6423692440812
14515032,147.96186
14515036,28932.647861351503
14515036,33522.98486088684
14515040,28932.647862
14515043,2800.0
14515047,10790.17752
14515048,3700.537067939852
14515048,3700.537067939852
14515048,2078.56833
14515059,2078.568330455792
14515059,2078.568330455792
14515062,1000.903629860472
14515062,1000.903629860472
14515074,7500.0
14515074,7434.375
14515074,7434.375
14515074,65.625
14515074,1000.903629
14515081,224.0
14515084,21978.0
14515089,9.0
14515091,3600.0
14515092,10790.17752
14515096,99.0
14515096,1918.62995205
14515108,32667.99101104272
14515108,23796.11977691672
14515113,32667.991011
14515115,1918.629952
14515117,999.0
14515120,1759.0332489009365
14515123,108.0
14515125,3750.0
