blockNumber,data
14617464,1255.09302742
14617465,930.33771377
14617465,1292.141737
14617469,13580.116515166916
14617469,64.78399211260088
14617471,13566.536398
14617484,434.055040944442
14617488,856896.0
14617491,1004.994
14617495,21148.16473
14617495,21481.974819560535
14617496,3981.0
14617496,856896.0
14617498,9926.752958833267
14617499,310.0
14617500,13651.021199743589
14617500,4995.0
14617500,1004.994
14617504,13637.370177
14617508,17500.0
14617508,17500.0
14617518,4995.0
14617519,310.0
14617519,878263.67610366
14617520,498.25610364
14617520,2947.6839785812504
14617523,9.0
14617531,4132.913648
14617533,38829.092254500625
14617537,9782.308486791682
14617539,38829.0
14617540,9772.526177
14617546,38829.0
14617549,4132.913648
14617559,9213.65418642118
14617559,9213.65418642118
14617571,41.85351271
14617577,9213.654186654605
14617577,9133.034712521378
14617577,80.6194741332278
14617584,299.0
14617588,41.85351271
14617601,84269.22642
14617605,498.25610364
14617606,984.099547
14617608,249151.155658
14617608,165694.14
14617609,8567.369164
14617609,8622.952840042153
14617609,102.5892063391556
14617609,102.5892063391556
14617612,17548.87527190648
14617614,28644.949438
14617614,28846.39744642791
14617614,249450.155658
14617615,3981.0
14617616,19804.537361567036
14617616,19804.537361567036
14617618,179218.1590912471
14617620,61854.032157
14617620,67862.78833521166
14617620,67862.78833521166
14617621,2190.7079139875523
14617624,27934.411832423826
14617624,27934.411832423826
14617627,10433.66151
14617627,10297.435250963368
14617629,1897.7720364435258
14617631,7666.35787
14617631,329.0
14617631,7714.29236188979
14617635,15042.650325878129
14617635,15042.650325878129
14617646,249450.155658
14617647,8314.848437430242
14617650,8259.406788
14617651,10003.786618845043
14617651,9991.356776849427
14617651,9991.356776849427
14617653,17108.47217
14617653,17197.014923670504
14617653,1143.7695109315362
14617654,329.0
14617658,99.0
14617658,1984.0
14617665,84269.22642
14617672,92.0
14617672,1984.0
14617673,99.0
14617678,10058.855340755705
14617678,10058.855340755705
14617679,1340.4
14617682,4.0
14617685,92.0
14617700,10.0
14617701,84269.22642
14617701,45.5
14617713,10041.19159058259
14617713,10041.19159058259
14617717,1143.7695110318252
14617720,90.0
14617721,94904.741431
14617731,24900.0
14617731,1017.36
14617743,94904.741431
14617749,109894.995
14617749,19636.00000029
14617750,12599.954425163665
14617750,12599.954425163665
14617756,1017.36
14617762,10014.725742415612
14617765,10035.971908
14617765,10117.737751911474
14617767,19636.00000029
14617788,9.0
14617788,490.0
14617789,7927.926207
14617789,7980.700229210721
14617793,9504.185988842297
14617793,1.0
14617799,2308.736847179238
14617799,109894.995
14617801,153.87612959711436
14617805,40076.00964775822
14617805,2982.09
14617808,5000.0
14617821,329.0
14617823,100.0
14617824,490.0
14617829,88.8822538
14617829,88.8822538
14617840,329.0
14617841,200339.05
14617848,203.0
14617860,200339.05
14617876,2000.0724564156533
14617882,1143.7695110318252
14617884,2000.072456
14617885,251.0
14617886,61.443428426811025
14617889,15833.386969
14617895,368.6538610330432
14617895,3.225721284039128
14617895,365.42813974900406
14617897,2500.0
14617904,7909.936298
14617904,7962.643427763503
14617909,10.0
14617911,618.3280133537646
14617914,61.443428
14617922,1998.0
14617932,19.0
14617936,4495.5
14617940,4514.5
14617940,4514.5
14617946,1.0
14617956,1476.47325437
14617959,71.05746306079665
14617960,5180.749048801648
14617971,5180.749048801648
14617973,29.0
14617973,9952.720000847801
14617973,9865.633700840384
14617973,87.08630000741827
14617979,86.33565
14617988,84149.76618899853
14617988,83413.45573484479
14617988,736.3104541537372
14617989,5180.749048801648
14618005,534.33134031
14618007,796.0
14618010,6172.285221079215
14618015,604.24243627
14618017,2107.585583971211
14618018,2868.926930045115
14618028,2820.0
14618028,2107.585584
14618037,3000.0
14618040,365127.39796250535
14618056,7480.008602
14618056,21.255
14618063,1000.0
14618069,9.0
14618073,4981.580742051601
14618085,7176.691859
14618085,7224.478828487524
14618086,70.0
14618091,971.06296274
14618093,70.0
14618099,2089.624395
14618109,971.062963
14618119,3926.07
14618120,4981.580742
14618124,32261.065971783384
14618124,3955.07
14618126,9574.93657349416
14618126,678.1180931224393
14618126,678.1180931224393
14618130,9565.361636
14618133,1240.0
14618138,3955.07
14618139,12000.0
14618140,9980.0
14618150,9980.0
14618151,100000.0
14618162,1000.0
14618166,37.86
14618166,14267.92222128549
14618178,7734.581742
14618178,14785.2
14618178,7790.197208579039
14618178,190.0
14618184,7488.211834221333
14618184,7488.211834221333
14618189,1003.995
14618189,877.0
14618189,15678.897080872755
14618191,11415.453245870085
14618193,11404.037791
14618195,499573.6134950645
14618195,499573.6134950645
14618195,70100.86175
14618198,1003.995
14618201,1381.3396187578996
14618201,14785.2
14618205,599.5967395559754
14618205,599.5967395559754
14618206,225.95
14618225,599.5967395559754
14618226,40500.0
14618229,7137.834848356394
14618232,7130.697013
14618239,599.5967395559754
14618240,987.75
14618246,138.50444927744363
14618246,138.50444927744363
14618248,761.3628545625221
14618248,761.3628545625221
14618249,1111.9308938960853
14618254,14972.77
14618257,1.0
14618260,678.1180931224393
14618260,678.1180931224393
14618260,190.0
14618263,1015.0391553156842
14618278,761.3628545625221
14618280,9.0
14618286,8504.185989245852
14618286,7916.367646799868
14618294,100000.0
14618298,8350.987624626001
14618298,73.07114171547751
14618298,8277.916482910523
14618298,2117.989155315684
14618300,93.75502515193783
14618305,24975.0
14618305,15984.0
14618310,534.33134
14618313,15984.0
14618324,733.54
14618327,24975.0
14618328,92.98361474726697
14618328,0.4579789980089269
14618328,92.52563574925804
14618331,1200.79720977
14618343,9948.246872621117
14618350,69930.0
14618353,504.0
14618357,2981.84
14618358,37.86
14618360,9948.246872436917
14618364,504.0
14618382,54485.80399503052
14618382,24.546617190309526
14618382,24.546617190309526
14618383,10.0
14618395,29600.861749999996
14618401,498.007968
14618401,21.37846337
14618401,1000.0
14618416,126749.87236345522
14618432,24.546617190309526
14618432,24.546617190309526
14618448,498.007968
14618448,990.0
14618456,439297420.865102
14618463,7.0
14618465,220.71215909
14618469,439297420.865102
14618498,5846.5994257
14618498,775.2300062102447
14618502,4000.0
14618511,469.0
14618511,775.2300062102447
14618518,103537139.42378
14618524,4270.916483
14618529,775.2300062102447
14618529,469.0
14618529,103537139.42378
14618532,220.712159
14618541,4995.004995004995
14618562,4995.004995460387
14618563,945.47269018
14618584,338.038955
14618588,987.753063
14618591,10.0
14618599,789.58683121
14618599,98.76060162507542
14618599,98.76060162507542
14618604,2682.80611405
14618607,5638.394398118126
14618611,5638.3943
14618611,5638.3943
14618615,935.472691
14618630,542834560.288882
14618635,2535.90099
14618636,1308.14262037
14618642,47848.82108154703
14618642,251389.56721365097
14618642,299238.388295198
14618642,299238.388295198
14618642,502038123.40985316
14618642,502038123.40985316
14618642,502038123.40985316
14618642,502038123.40985316
