blockNumber,data
14515398,17.67
14515398,98.613
14515403,98.613
14515407,23.828963
14515422,12.097213205966824
14515422,12.097213205966824
14515436,13.496732082276884
14515436,13.496732082276884
14515449,2.63418841667281
14515449,2.63418841667281
14515480,236.89859734
14515482,9.648238
14515487,26.785714285714285
14515489,9.648238
14515619,0.3
14515626,11.988
14515638,11.988
14515638,11.988
14515642,9.70102775094762
14515642,9.70102775094762
14515642,1.28889528
14515649,220.92535512
14515660,220.925355
14515662,57.12164190337309
14515662,57.12164190337309
14515684,10006.349869974954
14515684,10006.349869974954
14515699,10006.349869974954
14515699,10006.349869974954
14515703,174.748790775
14515703,174.748790775
14515714,60.0
14515728,4728.815972462571
14515728,6671.800483321864
14515736,3810.0
14515737,60.0
14515757,3810.0
14515763,288.353982300885
14515770,2350.4449875954015
14515770,1459.5550124045983
14515799,1.452462
14515799,3.100381624537545
14515833,4209.0
14515855,4209.0
14515888,5703.0
14515891,7560.062894239643
14515891,2357.1922343064048
14515903,5703.0
14515942,1223.8568906536982
14515942,578.042185743239
14515942,59.853787625903024
14515942,39.09171573931702
14515948,186.996768
14515962,1608.91936427
14515965,186.996768
14515972,12.0428374
14515972,23.666258630042645
14515973,9.99
14515977,512.6371681415679
14515982,186.996768
14515991,40.47521112
14515996,1.311375
14516003,1.452462
14516010,9.99
14516026,9.99
14516051,289.814115
14516065,289.814115
14516075,289.814115
14516080,32.852233
14516087,0.990656
14516098,33.852233
14516101,1.0
14516127,1.0
14516128,122.53062560757199
14516128,122.53062560757199
14516142,122.530626
14516145,0.64
14516145,0.64
14516155,50.0
14516174,41.083
14516189,87.29964628622874
14516192,0.88798117
14516198,41.083
14516204,0.887981
14516209,2.0
14516231,8.85896527
14516236,49.0
14516237,8.858965
